ticker,company_name,ceo_name,ceo_title,tenure_duration,start_date,education,num_past_roles,num_highlights,linkedin_url,source,fetch_timestamp
CVS,CVS HEALTH Corp,Mr. J. David Joyner CEBS,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:06:26.746284
DUK,Duke Energy CORP,Mr. Harry K. Sideris,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:06:34.585954
PH,Parker-Hannifin Corp,Ms. Jennifer A. Parmentier,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:06:42.401177
CDNS,CADENCE DESIGN SYSTEMS INC,Dr. Anirudh  Devgan Ph.D.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:06:50.150488
MCK,MCKESSON CORP,Mr. Brian S. Tyler Ph.D.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:06:57.856860
BAM,Brookfield Asset Management Ltd.,Mr. Anuj  Ranjan,Chief Executive Officer of Private Equity,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:05.577795
BMO,BANK OF MONTREAL /CAN/,Mr. William Darryl White,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:13.388970
NEM,NEWMONT Corp /DE/,Mr. Thomas Ronald Palmer,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:21.269543
MSTR,Strategy Inc,Mr. Phong Q. Le,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:28.873194
ORLY,O REILLY AUTOMOTIVE INC,Mr. Brad W. Beckham,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:36.403898
TT,Trane Technologies plc,Mr. David S. Regnery,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:44.062879
AMT,AMERICAN TOWER CORP /MA/,Mr. Steven O. Vondran J.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:51.819259
WM,WASTE MANAGEMENT INC,Mr. James C. Fish Jr.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:07:59.612913
BMY,BRISTOL MYERS SQUIBB CO,Dr. Christopher S. Boerner Ph.D.,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:07.328425
DELL,Dell Technologies Inc.,Mr. Michael Saul Dell,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:15.128615
BP,BP PLC,Mr. Murray  Auchincloss,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:22.800463
GD,GENERAL DYNAMICS CORP,Ms. Phebe N. Novakovic,Chairperson & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:30.451996
RCL,ROYAL CARIBBEAN CRUISES LTD,Mr. Michael W. Bayley,President & CEO of Royal Caribbean International,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:38.263521
RELX,RELX PLC,"Mr. Erik  Engstrom M.Sc Econ, M.Sc Eng., MBA",CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:45.937889
MCO,MOODYS CORP /DE/,Mr. Robert Scott Fauber,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:08:53.696988
COIN,"Coinbase Global, Inc.",Mr. Brian  Armstrong,"Co-Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:01.253765
RACE,Ferrari N.V.,Mr. Benedetto  Vigna,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:08.848082
SHW,SHERWIN WILLIAMS CO,Ms. Heidi G. Petz,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:16.653997
NOC,NORTHROP GRUMMAN CORP /DE/,Ms. Kathy J. Warden,"Chair, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:24.305284
MFG,MIZUHO FINANCIAL GROUP INC,Mr. Masahiro  Kihara,"President, Group CEO, Representative Corporate Executive & Executive Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:32.283882
AEM,AGNICO EAGLE MINES LTD,"Mr. Ammar  Al-Joundi M.B.A., P.Eng.","CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:39.972410
GSK,GSK plc,Ms. Emma Natasha Walmsley,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:47.559479
CTAS,CINTAS CORP,Mr. Todd M. Schneider,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:09:55.151158
MMM,3M CO,Mr. William M. Brown,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:02.827581
MDLZ,"Mondelez International, Inc.",Mr. Dirk  Van de Put,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:10.606652
PBR,PETROBRAS - PETROLEO BRASILEIRO SA,Ms. Magda Maria de Regina Chambriard,CEO & Non-Independent Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:18.244999
BNS,BANK OF NOVA SCOTIA,Mr. L. Scott Thomson,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:26.031168
TRI,THOMSON REUTERS CORP /CAN/,"Mr. Stephen John Hasker B.Com., M.B.A.","President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:33.747537
PNC,"PNC FINANCIAL SERVICES GROUP, INC.",Mr. William S. Demchak,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:41.359575
APO,"Apollo Global Management, Inc.",Mr. Marc Jeffrey Rowan,"Co-Founder, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:49.142132
AJG,Arthur J. Gallagher & Co.,Mr. J. Patrick Gallagher Jr.,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:10:56.910527
SNOW,Snowflake Inc.,Mr. Sridhar  Ramaswamy Ph.D.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:04.537907
ECL,ECOLAB INC.,Mr. Christophe  Beck,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:12.192905
BK,Bank of New York Mellon Corp,Mr. Robin Antony Vince,"President, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:19.753173
HWM,Howmet Aerospace Inc.,Mr. John C. Plant FCA,Executive Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:27.432969
NU,Nu Holdings Ltd.,Mr. David  Velez-Osomo,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:35.116825
CRH,CRH PUBLIC LTD CO,Mr. Jim  Mintern,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:42.899549
EQIX,EQUINIX INC,Ms. Adaire Rita Fox-Martin,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:50.491828
CI,Cigna Group,Mr. David Michael Cordani,CEO & Chair of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:11:58.206773
AON,Aon plc,Mr. Gregory Clarence Case,"President, CEO & Executive Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:05.900792
ING,ING GROEP NV,Mr. Steven J. A. van Rijswijk,CEO and Chairman of the Executive Board & Management Board Banking,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:13.641820
ITW,ILLINOIS TOOL WORKS INC,Mr. Christopher A. O'Herlihy,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:21.248857
NET,"Cloudflare, Inc.",Mr. Matthew  Prince J.D.,"Co-Founder, Co-Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:28.783292
MSI,"Motorola Solutions, Inc.",Mr. Gregory Q. Brown,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:36.587783
USB,US BANCORP \DE\,Ms. Gunjan  Kedia,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:44.159213
ABNB,"Airbnb, Inc.",Mr. Brian  Chesky,"Co-Founder, CEO, Head of Community & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:51.838918
ITUB,Itau Unibanco Holding S.A.,Mr. Milton  Maluhy Filho,CEO & Member of Executive Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:12:59.530105
CM,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,Mr. Victor G. Dodig,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:07.148964
TDG,TransDigm Group INC,Mr. Michael J. Lisman,CEO & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:14.940324
EMR,EMERSON ELECTRIC CO,Mr. Surendralal Lanca Karsanbhai,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:22.660689
MAR,MARRIOTT INTERNATIONAL INC /MD/,Mr. Anthony G. Capuano Jr.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:30.324595
BCS,BARCLAYS PLC,Mr. Coimbatore Sundararajan Venkatakrishnan Ph.D.,Group CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:38.024333
UPS,UNITED PARCEL SERVICE INC,Ms. Carol B. Tome,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:46.761618
ELV,"Elevance Health, Inc.",Ms. Gail Koziara Boudreaux,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:13:54.504443
RSG,"REPUBLIC SERVICES, INC.",Mr. Jon  Vander Ark,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:02.334719
NGG,NATIONAL GRID PLC,"Mr. John Mark Pettigrew FEI, FIET",CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:10.159938
AZO,AUTOZONE INC,Mr. Philip B. Daniele III,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:17.898804
MRVL,"Marvell Technology, Inc.",Mr. Matthew J. Murphy,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:25.712166
FI,FISERV INC,Mr. Michael Patrick Lyons,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:33.554666
JCI,Johnson Controls International plc,Mr. Joakim  Weidemanis,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:41.442448
WMB,"WILLIAMS COMPANIES, INC.",Mr. Chad J. Zamarin,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:49.108869
GLW,CORNING INC /NY,Mr. Wendell P. Weeks,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:14:56.863036
ADSK,"Autodesk, Inc.",Dr. Andrew  Anagnost Ph.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:04.474414
DB,DEUTSCHE BANK AKTIENGESELLSCHAFT,Mr. Christian  Sewing,CEO & Chairman of Management Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:12.205440
ZTS,Zoetis Inc.,Ms. Kristin C. Peck,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:19.973707
EPD,ENTERPRISE PRODUCTS PARTNERS L.P.,Mr. A. James Teague,Co-CEO & Director of Enterprise Products Holdings LLC,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:27.832782
INFY,Infosys Ltd,Mr. Salil Satish Parekh,"MD, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:35.607900
CP,CANADIAN PACIFIC KANSAS CITY LTD/CN,Mr. Keith E. Creel,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:43.501010
SPG,SIMON PROPERTY GROUP INC /DE/,Mr. David E. Simon,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:51.328707
CNQ,CANADIAN NATURAL RESOURCES LTD,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:15:59.066291
NSC,NORFOLK SOUTHERN CORP,Mr. Mark R. George,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:04.241252
CSX,CSX CORP,Mr. Stephen F. Angel,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:11.839317
PYPL,"PayPal Holdings, Inc.",Mr. Alex  Chriss,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:19.474002
LYG,Lloyds Banking Group plc,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:27.319192
MNST,Monster Beverage Corp,Mr. Hilton H. Schlosberg,CEO & Vice Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:32.504369
CL,COLGATE PALMOLIVE CO,Mr. Noel R. Wallace,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:40.206068
FTNT,"Fortinet, Inc.",Mr. Ken  Xie,"Co-Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:47.984176
AMX,AMERICA MOVIL SAB DE CV/,Lic. Daniel  Hajj Aboumrad,"MD, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:16:55.814319
KMI,"KINDER MORGAN, INC.",Ms. Kimberly Allen Dang,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:03.408197
VST,Vistra Corp.,Mr. James A. Burke CPA,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:10.953006
EQNR,EQUINOR ASA,Mr. Anders  Opedal,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:18.765162
EOG,EOG RESOURCES INC,Mr. Ezra Y. Yacob,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:26.348587
HLT,Hilton Worldwide Holdings Inc.,Mr. Christopher J. Nassetta,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:34.005770
URI,"UNITED RENTALS, INC.",Mr. Matthew J. Flannery,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:41.673808
TRV,"TRAVELERS COMPANIES, INC.",Mr. Alan David Schnitzer J.D.,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:49.466165
PWR,"QUANTA SERVICES, INC.",Mr. Earl C. Austin Jr.,"President, CEO & Director and principal Operationg officer",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:17:57.407945
WDAY,"Workday, Inc.",Mr. Carl M. Eschenbach,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:05.149254
CRWV,"CoreWeave, Inc.",Mr. Michael N. Intrator,"Co-founder, President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:12.759125
TEL,TE Connectivity plc,Mr. Terrence R. Curtin CPA,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:20.421148
APD,"Air Products & Chemicals, Inc.",Mr. Eduardo F. Menezes,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:28.155080
CPNG,"Coupang, Inc.",Mr. Bom Suk  Kim,"Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:35.843725
COR,"Cencora, Inc.","Dr. Robert P. Mauch Ph.D., PharmD","President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:43.553850
MPC,Marathon Petroleum Corp,Ms. Maryann T. Mannen,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:51.240952
TFC,TRUIST FINANCIAL CORP,Mr. William Henry Rogers Jr.,Executive Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:18:59.031963
AFL,AFLAC INC,Mr. Daniel Paul Amos,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:06.650533
REGN,"REGENERON PHARMACEUTICALS, INC.","Dr. Leonard S. Schleifer M.D., Ph.D.","Co-Founder, President, CEO & Co-Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:14.354321
DLR,"DIGITAL REALTY TRUST, INC.",Mr. Andrew P. Power,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:21.946901
ET,Energy Transfer LP,Mr. Marshall S. McCrea III,"Co-CEO & Director of LE GP, LLC",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:29.716224
AEP,AMERICAN ELECTRIC POWER CO INC,Mr. William J. Fehrman,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:37.503468
ALNY,"ALNYLAM PHARMACEUTICALS, INC.","Dr. Yvonne L. Greenstreet M.B.A., M.D.",CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:45.536732
CNI,CANADIAN NATIONAL RAILWAY CO,Ms. Tracy A. Robinson,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:19:53.218440
GM,General Motors Co,Ms. Mary T. Barra,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:00.977664
CMI,CUMMINS INC,Ms. Jennifer W. Rumsey,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:08.667160
NXPI,NXP Semiconductors N.V.,Mr. Kurt  Sievers,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:16.396576
B,BARRICK MINING CORP,Mr. Mark F. Hill B.Eng,"Group COO, Interim President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:24.091613
AXON,"AXON ENTERPRISE, INC.",Mr. Patrick W. Smith,"Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:31.784044
FAST,FASTENAL CO,Mr. Daniel L. Florness,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:39.325593
NWG,NatWest Group plc,Mr. John-Paul  Thwaite,Group CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:47.071700
FDX,FEDEX CORP,Mr. Rajesh  Subramaniam,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:20:54.735098
ALL,ALLSTATE CORP,Mr. Thomas Joseph Wilson II,"Chairman of the Board, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:02.449029
PSX,Phillips 66,Mr. Mark E. Lashier,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:10.258115
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",Mr. Christopher E. Kubasik CPA,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:17.972088
O,REALTY INCOME CORP,Mr. Sumit  Roy,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:25.661546
MET,METLIFE INC,Mr. Michel Abbas Khalaf,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:33.257700
ROP,ROPER TECHNOLOGIES INC,Mr. Laurence Neil Hunn,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:40.903385
SRE,SEMPRA,Mr. Jeffrey Walker Martin,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-10T22:21:48.698371
